@relation anomalous-traffic

@attribute ts numeric
@attribute pkts numeric
@attribute cd numeric
@attribute lle numeric
@attribute sampen numeric
@attribute rec numeric
@attribute det numeric
@attribute ent numeric
@attribute trend numeric
@attribute lam numeric
@attribute class {normal, anomaly}

@data

1276484467.41,1067,1.53164057061,0.00162022672273,0.0657567209755,0.000956022944551,1.0,-0.0,0.0,0.0,normal
1276484512.41,813,1.43609184523,0.0,0.0737978768062,0.00126262626263,1.0,-0.0,0.0,0.0,normal
1276484557.41,652,1.32194948208,0.0,0.0435316617699,0.00158478605388,1.0,-0.0,0.0,0.0,normal
1276484602.41,621,1.18158148597,0.0,0.0396185992793,0.00166666666667,1.0,-0.0,0.0,0.0,normal
1276484647.41,615,1.05352963694,0.0,0.0450576642533,0.0016835016835,1.0,-0.0,0.0,0.0,normal
1276484692.41,672,1.09394198484,0.0,0.049209704143,0.00153609831029,1.0,-0.0,0.0,0.0,normal
1276484737.41,613,1.33371185677,0.0,0.0536954352404,0.00168918918919,1.0,-0.0,0.0,0.0,normal
1276484782.41,539,2.02238484987,0.0,0.155987815127,0.0019305019305,1.0,-0.0,0.0,0.0,normal
1276484827.41,455,2.32761336646,0.0,0.0793539526243,0.00230414746544,1.0,-0.0,0.0,0.0,normal
1276484872.41,389,2.21659675872,0.0,0.0685313972215,0.00271739130435,1.0,-0.0,0.0,0.0,normal
1276484917.41,384,1.38100023781,0.0,0.0838979061886,0.00275482093664,1.0,-0.0,0.0,0.0,normal
1276484962.41,408,1.34562272822,0.0,0.114840354478,0.00258397932817,1.0,-0.0,0.0,0.0,normal
1276485007.41,335,1.22370776396,0.0,0.0949193084274,0.0031847133758,1.0,-0.0,0.0,0.0,normal
1276485052.41,343,1.32612846268,0.0,0.0956880742224,0.00310559006211,1.0,-0.0,0.0,0.0,normal
1276485097.41,245,1.18122176744,0.0,0.0921826157946,0.00446428571429,1.0,-0.0,0.0,0.0,normal
1276485142.41,210,1.74264847964,0.0,0.112079335649,0.00529100529101,1.0,-0.0,0.0,0.0,normal
1276485187.41,225,1.74818316038,0.0,0.108608178895,0.00490196078431,1.0,-0.0,0.0,0.0,normal
1276485232.41,282,0.762915578625,0.0,0.0335337381071,0.00383141762452,1.0,-0.0,0.0,0.0,normal
1276485277.41,311,0.757462695963,0.0,0.0524434309104,0.00344827586207,1.0,-0.0,0.0,0.0,normal
1276485322.41,296,0.701119763825,0.0,0.0438157371821,0.00363636363636,1.0,-0.0,0.0,0.0,normal
1276485367.41,286,0.918427954536,0.0,0.0566015579152,0.00377358490566,1.0,-0.0,0.0,0.0,normal
1276485412.41,320,1.05417635106,0.0,0.0700325728017,0.00334448160535,1.0,-0.0,0.0,0.0,normal
1276485457.41,314,1.15431977517,0.0,0.0927541701122,0.00341296928328,1.0,-0.0,0.0,0.0,normal
1276485502.41,428,0.666046427734,0.0,0.0350413557134,0.002457002457,1.0,-0.0,0.0,0.0,normal
1276485547.41,567,0.853408875915,0.0,0.0420967157952,0.0018315018315,1.0,-0.0,0.0,0.0,normal
1276485592.41,535,0.724985031728,0.0,0.0418260181729,0.00194552529183,1.0,-0.0,0.0,0.0,normal
