@relation anomalous-traffic

@attribute ts numeric
@attribute pkts numeric
@attribute cd numeric
@attribute lle numeric
@attribute sampen numeric
@attribute rec numeric
@attribute det numeric
@attribute ent numeric
@attribute trend numeric
@attribute lam numeric
@attribute class {normal, anomaly}

@data

1483702380.51,1070,1.49281226696,0.00169339231952,0.0537688998994,0.00095328884652,1.0,-0.0,0.0,0.0,normal
1483704765.51,1223,1.01947660721,-0.000421283506393,0.0351930111524,0.000831946755408,1.0,-0.0,0.0,0.0,normal
1483704810.51,1551,1.46110376127,-0.000261221002763,0.0346303356159,0.000653594771242,1.0,-0.0,0.0,0.0,normal
1483704855.51,1411,1.02642673809,0.000882834451613,0.0287890846955,0.000719424460432,1.0,-0.0,0.0,0.0,normal
1483704900.51,1212,1.21411785541,0.00255043565488,0.0314706629167,0.000839630562552,1.0,-0.0,0.0,0.0,normal
1483705890.51,1010,0.78599452688,0.0,0.0274707198017,0.0010111223458,1.0,-0.0,0.0,0.0,normal
1483705935.51,1153,1.07395752447,-0.00248603439932,0.0302267979244,0.000898999862653,0.998263888889,1.35178399429,-4.14726121754e-08,0.0217013888889,normal
1483705980.51,1408,0.528040520703,-0.00285395813981,0.0152763915553,0.0420180385483,0.998787623866,3.12170295791,-7.99848048566e-05,0.983867974713,normal
1483706025.51,1666,0.385083006633,-0.00430142484531,0.00937946321143,0.123578680906,0.999138774009,3.58539315756,-0.000158937724034,0.995607149372,anomaly
1483706070.51,1729,0.218699094298,-0.00444098970154,0.00834147849221,0.288117907738,0.999312327189,3.82106845905,-0.000247222354275,0.998283197464,anomaly
1483706115.51,1786,0.113715447333,-0.00255358081619,0.00607727825894,0.541178566556,0.99961563397,4.09972948758,6.07597219648e-05,0.999364135209,anomaly
1483706160.51,1790,0.120075059193,-0.000498710866164,0.00625847400539,0.542925217001,0.999645675803,4.06646799586,-0.000251869228997,0.997283122102,anomaly
1483706205.51,1786,0.172090395395,0.000813876081673,0.00936628069254,0.417497612532,0.997539595217,3.73895753006,-0.000185026496639,0.995838840411,anomaly
1483706250.51,1787,0.151231732348,0.00264676691513,0.0078309392462,0.465110447884,0.997818782461,3.85755815479,0.000320261959363,0.996642689819,anomaly
1483706295.51,1785,0.170751236769,-0.0021628117783,0.00839201014094,0.421603524252,0.995932623016,3.75993224941,-4.47305257748e-05,0.995080425215,anomaly
1483706340.51,1787,0.123664596394,-0.00128119497956,0.00532925529756,0.537143014715,0.996676253479,3.97747137295,-0.000246776024442,0.997990112332,anomaly
1483706385.51,1760,0.0892004573659,0.00217419046102,0.00424307673599,0.599238257993,0.9984250917,4.60226183157,8.00302268289e-06,0.999008922457,anomaly
1483706430.51,1569,0.0944941280076,0.00294971590598,0.00604384251191,0.519970754963,0.998105951166,4.64790198008,-9.2949682816e-05,0.998664535059,anomaly
1483706475.51,1175,0.0920103497756,0.0025770216822,0.00617287147005,0.471309198057,0.999917151279,4.80092318669,-0.000268410022645,0.999388194057,anomaly
1483707105.51,1097,1.03389227243,0.000116212407596,0.0449110168088,0.00092936802974,1.0,-0.0,0.0,0.0,normal
1483707150.51,1367,1.62480477966,-0.000975856482298,0.0410888510246,0.00074294205052,1.0,-0.0,0.0,0.0,normal
1483707195.51,1415,1.1915427462,-0.00240988732264,0.0226487488539,0.000730739858669,0.998591549296,1.35178399429,-2.57056530793e-08,0.0,normal
1483707240.51,1602,1.24286190388,-0.000711545921633,0.0201124136496,0.000655715143579,0.997559487492,1.46690710491,-3.31949805233e-08,0.0,normal
1483707285.51,1617,1.37194727501,-8.27388149921e-05,0.0229900824555,0.000663469450569,0.995266272189,1.53510886839,-4.98351480211e-08,0.0,normal
1483707330.51,1618,1.21448690407,-2.34369575621e-05,0.0192544835785,0.000690477488121,0.993185689949,1.77399274378,2.51513219885e-08,0.0,normal
1483707375.51,1588,1.01200049261,0.000109817062217,0.022742608381,0.000667484154887,0.995118974985,1.69143433628,-1.80243928839e-08,0.0,normal
1483707420.51,1582,1.07108243081,0.00118688453226,0.0219865589616,0.000664417469214,0.997529339098,1.49856907968,-1.02821253445e-08,0.0,normal
