@relation anomalous-traffic

@attribute ts numeric
@attribute pkts numeric
@attribute cd numeric
@attribute lle numeric
@attribute sampen numeric
@attribute rec numeric
@attribute det numeric
@attribute ent numeric
@attribute trend numeric
@attribute lam numeric
@attribute class {normal, anomaly}

@data

1276311666.03,1153,1.83454296895,0.000584673457022,0.0448434127217,0.000883392226148,1.0,-0.0,0.0,0.0,normal
1276311711.03,1063,1.95238510384,0.00150041918506,0.0546850222324,0.000959692898273,1.0,-0.0,0.0,0.0,normal
1276311756.03,947,1.69213141991,0.0,0.0457204266145,0.00107991360691,1.0,-0.0,0.0,0.0,normal
1276311801.03,847,1.53553974362,0.0,0.0376884623863,0.00121065375303,1.0,-0.0,0.0,0.0,normal
1276311846.03,880,1.59014385517,0.0,0.0397216157672,0.0011641443539,1.0,-0.0,0.0,0.0,normal
1276311891.03,964,1.5278118185,0.0,0.0311717730027,0.00106044538706,1.0,-0.0,0.0,0.0,normal
1276311936.03,941,1.4098753244,0.0,0.0305557050701,0.00108695652174,1.0,-0.0,0.0,0.0,normal
1276311981.03,888,1.70391010009,0.0,0.033597669965,0.00115340253749,1.0,-0.0,0.0,0.0,normal
1276312026.03,804,1.71372880488,0.0,0.0393520249836,0.00127713920817,1.0,-0.0,0.0,0.0,normal
1276312071.03,683,2.54521575687,0.0,0.122411815397,0.00151057401813,1.0,-0.0,0.0,0.0,normal
1276312116.03,624,2.88677366271,0.0,0.0890326848478,0.0016583747927,1.0,-0.0,0.0,0.0,normal
1276312161.03,601,2.96073383642,0.0,0.089475237433,0.00172413793103,1.0,-0.0,0.0,0.0,normal
1276312206.03,602,2.73077810345,0.0,0.0960557415788,0.00172117039587,1.0,-0.0,0.0,0.0,normal
1276312251.03,549,3.2241902444,0.0,0.106253737884,0.00189393939394,1.0,-0.0,0.0,0.0,normal
1276312296.03,493,2.64023958276,0.0,0.0959060054296,0.0021186440678,1.0,-0.0,0.0,0.0,normal
1276312341.03,482,2.52507916296,0.0,0.22810161817,0.00216919739696,1.0,-0.0,0.0,0.0,normal
1276312386.03,363,3.18813110793,0.0,0.0807203453564,0.00292397660819,1.0,-0.0,0.0,0.0,normal
1276312431.03,300,2.52854730874,0.0,0.0522943823612,0.00358422939068,1.0,-0.0,0.0,0.0,normal
1276312476.03,322,1.99492339443,0.0,0.310647269771,0.00332225913621,1.0,-0.0,0.0,0.0,normal
1276312521.03,217,2.11848543531,0.0,0.0388025532551,0.00510204081633,1.0,-0.0,0.0,0.0,normal
1276312566.03,221,1.4961308984,0.0,0.143022702425,0.005,1.0,-0.0,0.0,0.0,normal
1276312611.03,229,0.912346268174,0.0,0.0941100068019,0.00480769230769,1.0,-0.0,0.0,0.0,normal
