@relation anomalous-traffic

@attribute ts numeric
@attribute pkts numeric
@attribute cd numeric
@attribute lle numeric
@attribute sampen numeric
@attribute rec numeric
@attribute det numeric
@attribute ent numeric
@attribute trend numeric
@attribute lam numeric
@attribute class {normal, anomaly}

@data

1484521215.7,1198,1.06177563378,0.000422910641738,0.0270439851101,0.000849617672048,1.0,-0.0,0.0,0.0,normal
1484521260.7,1585,1.64878989543,0.000528607389905,0.0334383046931,0.000639386189258,1.0,-0.0,0.0,0.0,normal
1484521305.7,1560,1.71000604603,0.000338587769679,0.0420804659383,0.000649772579597,1.0,-0.0,0.0,0.0,normal
1484521350.7,1491,1.58973688371,0.000141246633138,0.0472303825718,0.000680272108844,1.0,-0.0,0.0,0.0,normal
1484521395.7,1440,1.48026345082,0.00133481509614,0.0384815440947,0.000704721634954,1.0,-0.0,0.0,0.0,normal
1484521440.7,1347,1.61318619281,0.000773830119951,0.0429715103716,0.000754147812971,1.0,-0.0,0.0,0.0,normal
1484521485.7,1272,1.54966958002,0.00049695967812,0.0381204433876,0.000799360511591,1.0,-0.0,0.0,0.0,normal
1484521530.7,1211,1.5515075756,0.000683522764512,0.0372951527523,0.000840336134454,1.0,-0.0,0.0,0.0,normal
1484521575.7,1117,2.51240833644,0.000281261060448,0.0522703834473,0.000912408759124,1.0,-0.0,0.0,0.0,normal
1484521620.7,1076,2.31734036758,0.000656406654263,0.0448785089957,0.000947867298578,1.0,-0.0,0.0,0.0,normal
1484537910.7,1050,1.59815796647,-0.00215344966038,0.0554064227187,0.000971817298348,1.0,-0.0,0.0,0.0,normal
1484538000.7,1071,1.69258927711,0.000304901086505,0.0501302764956,0.000952380952381,1.0,-0.0,0.0,0.0,normal
1484538045.7,1249,1.56331130192,-0.000327888653477,0.0572067723871,0.000814332247557,1.0,-0.0,0.0,0.0,normal
1484538090.7,1240,1.51601953082,-0.00311059268308,0.0509578671639,0.000820344544709,1.0,-0.0,0.0,0.0,normal
1484538135.7,1426,1.61990449533,-0.000221427419352,0.0540132086756,0.000711743772242,1.0,-0.0,0.0,0.0,normal
1484538180.7,1591,1.13690096586,0.00112269818695,0.0256110979325,0.000636942675159,1.0,-0.0,0.0,0.0,normal
1484538225.7,1613,1.30511805535,-0.00299253643301,0.0310117357757,0.000628140703518,1.0,-0.0,0.0,0.0,normal
1484538270.7,1632,1.28048441735,-0.00148504088516,0.0360442779253,0.000620732464308,1.0,-0.0,0.0,0.0,normal
1484538315.7,1618,1.30858711069,0.0022198133469,0.0366777802296,0.000626174076393,1.0,-0.0,0.0,0.0,normal
1484538360.7,1564,1.86208849556,0.00210014625019,0.0667064187372,0.000648088139987,1.0,-0.0,0.0,0.0,normal
1484538405.7,1494,1.84711512539,0.000426855649362,0.0701252302741,0.000678886625933,1.0,-0.0,0.0,0.0,normal
1484538450.7,1461,2.28840777455,0.000108762241323,0.0908927736545,0.000694444444444,1.0,-0.0,0.0,0.0,normal
1484538495.7,1419,1.95836717981,0.000533963523929,0.061038942228,0.00071530758226,1.0,-0.0,0.0,0.0,normal
1484538540.7,1374,1.82973715472,0.000592736901233,0.0519406545149,0.000739098300074,1.0,-0.0,0.0,0.0,normal
1484538585.7,1238,1.57240244655,0.000774514041083,0.0493349373818,0.000821692686935,1.0,-0.0,0.0,0.0,normal
1484538630.7,1145,1.76933765786,0.00119431111056,0.0805084683572,0.000889679715302,1.0,-0.0,0.0,0.0,normal
1484538675.7,1187,1.5859542967,-0.000815220361638,0.0689259432328,0.000857632933105,1.0,-0.0,0.0,0.0,normal
1484538720.7,1102,1.7113292879,-0.000633699131514,0.0624375371167,0.000925069380204,1.0,-0.0,0.0,0.0,normal
1484538765.7,1059,1.7687162301,0.00180377605108,0.0636342231787,0.000963391136802,1.0,-0.0,0.0,0.0,normal
1484539080.7,1040,1.16781267672,-0.00135657695346,0.0655044117911,0.000981354268891,1.0,-0.0,0.0,0.0,normal
1484539125.7,1352,0.945214555476,-0.00223448527621,0.0314452657688,0.000751314800902,1.0,-0.0,0.0,0.0,normal
1484539170.7,1473,0.886819454719,-0.00250113266051,0.0249369362861,0.00068870523416,1.0,-0.0,0.0,0.0,normal
1484539215.7,1592,0.886555799143,-0.000256177431007,0.025933666787,0.000636537237428,1.0,-0.0,0.0,0.0,normal
1484539260.7,1657,1.16592445493,0.000328989067083,0.0286999430588,0.000611246943765,1.0,-0.0,0.0,0.0,normal
1484539305.7,1598,1.20088258308,0.000489818749998,0.0349839464073,0.000634115409004,1.0,-0.0,0.0,0.0,normal
