Time;Packets;CD;LLE;SampEn;rec;det;ent;trend;lam;label
00:01:06;440;2.08942302827;0.0;0.0289987447469;0.00238663484487;1.0;-0.0;0.0;0.0;normal
00:01:51;324;2.46511191119;0.0;0.0404780974508;0.003300330033;1.0;-0.0;0.0;0.0;normal
00:02:36;356;1.41282693008;0.0;0.0346424898229;0.00298507462687;1.0;-0.0;0.0;0.0;normal
00:03:21;317;2.42632071846;0.0;0.0334507095121;0.00337837837838;1.0;-0.0;0.0;0.0;normal
00:04:06;308;3.66998502646;0.0;0.0722603655218;0.00348432055749;1.0;-0.0;0.0;0.0;normal
00:04:51;339;1.71713863221;0.0;0.021607318845;0.00314465408805;1.0;-0.0;0.0;0.0;normal
00:05:36;261;3.72496670407;0.0;0.0961149935519;0.00416666666667;1.0;-0.0;0.0;0.0;normal
00:06:21;377;0.991968842508;0.0;0.0937666504753;0.00280898876404;1.0;-0.0;0.0;0.0;normal
00:07:06;501;0.960311880767;0.0;0.0550115601216;0.00208333333333;1.0;-0.0;0.0;0.0;normal
00:07:51;617;0.947965098408;0.0;0.0424315666154;0.00167785234899;1.0;-0.0;0.0;0.0;normal
00:08:36;755;1.03759215531;0.0;0.0431703680404;0.00136239782016;1.0;-0.0;0.0;0.0;normal
00:09:21;715;1.02244920266;0.0;0.0399936380804;0.0014409221902;1.0;-0.0;0.0;0.0;normal
00:10:06;645;1.10730750069;0.0;0.0518660620144;0.00160256410256;1.0;-0.0;0.0;0.0;normal
00:10:51;533;1.37633666804;0.0;0.0852660300011;0.001953125;1.0;-0.0;0.0;0.0;normal
00:11:36;425;2.35681563389;0.0;0.0500956959394;0.00247524752475;1.0;-0.0;0.0;0.0;normal
00:12:21;356;2.17771413282;0.0;0.0602807523742;0.00298507462687;1.0;-0.0;0.0;0.0;normal
00:13:06;337;1.74246889638;0.0;0.0427601775756;0.00316455696203;1.0;-0.0;0.0;0.0;normal
00:13:51;424;1.00698850729;0.0;0.0414297837457;0.00248138957816;1.0;-0.0;0.0;0.0;normal
00:14:36;462;0.730080512921;0.0;0.0405752375906;0.00226757369615;1.0;-0.0;0.0;0.0;normal
00:15:21;570;0.842204406896;0.0;0.0368978411526;0.00182149362477;1.0;-0.0;0.0;0.0;normal
00:16:06;578;0.953229501114;0.0;0.0446455825843;0.00179533213645;1.0;-0.0;0.0;0.0;normal
00:16:51;587;1.32081894435;0.0;0.0620437895105;0.0017667844523;1.0;-0.0;0.0;0.0;normal
00:17:36;525;1.26413069941;0.0;0.0620042540151;0.00198412698413;1.0;-0.0;0.0;0.0;normal
00:18:21;411;1.11258312858;0.0;0.0802344784252;0.0025641025641;1.0;-0.0;0.0;0.0;normal
00:19:06;382;1.68906791916;0.0;0.100770091639;0.00277008310249;1.0;-0.0;0.0;0.0;normal
00:19:51;312;1.48014809381;0.0;0.16123235722;0.00343642611684;1.0;-0.0;0.0;0.0;normal
00:20:36;374;1.00597659551;0.0;0.0579359872433;0.0028328611898;1.0;-0.0;0.0;0.0;normal
00:21:21;359;0.957746266995;0.0;0.0780814743109;0.00295857988166;1.0;-0.0;0.0;0.0;normal
00:22:06;451;1.12343934711;0.0;0.071152284342;0.00232558139535;1.0;-0.0;0.0;0.0;normal
00:22:51;515;1.38958212557;0.0;0.0430610123811;0.00206526905866;0.996031746032;0.636514168295;-2.50568146684e-07;0.0257936507937;normal
00:23:36;824;0.218239874149;0.0;0.0031933510279;0.198736369995;0.999422538179;4.48011748969;-0.000539580582186;0.890828501643;normal
00:24:21;1231;0.114536330476;-0.00724673471768;0.00165808449213;0.40242333174;0.999646971765;4.73946087088;-0.000600904668678;0.916704006192;normal
00:25:06;1516;0.050552738197;-0.00400885828741;0.00106100250262;0.537273184864;0.999558634565;4.65444958268;-0.000413101574504;0.894356268513;normal
00:25:51;1446;0.0333729350641;0.000448159404135;0.00229428688271;0.574473868883;0.999681108508;4.66679731705;-0.000385454136873;0.895601611945;normal
00:26:36;1127;0.0756699554328;0.00666507465935;0.00439702527817;0.430628267971;0.999749411497;4.59704989012;-0.000568276309076;0.895910851242;normal
00:27:21;921;0.229867592738;0.0;0.0147613302846;0.149192592593;0.999536600301;3.9553404782;-0.000239743971745;0.871994108204;normal
00:28:06;617;0.719660685303;0.0;0.0594545371264;0.00765168235665;0.997056659308;3.03746912568;-1.86712847323e-05;0.790286975717;normal
00:28:51;648;0.763269983459;0.0;0.0563874244082;0.00699261565542;0.997089850855;3.03746912568;-1.68474298193e-05;0.781375045471;normal
00:29:36;696;0.839051311169;0.0;0.0608214022169;0.00613882030178;0.997139792635;3.03746912568;-1.43213139211e-05;0.767965677512;normal
00:30:21;506;1.3996144637;0.0;0.049201964455;0.00383037517271;0.997780244173;2.39071031614;-1.08587511159e-05;0.475027746948;normal
00:31:06;535;1.25227977238;0.0;0.0568673635031;0.00194552529183;1.0;-0.0;0.0;0.0;normal
00:31:51;677;1.2306967451;0.0;0.0395759450127;0.0015243902439;1.0;-0.0;0.0;0.0;normal
00:32:36;732;1.09382527817;0.0;0.0229325003721;0.0014064697609;1.0;-0.0;0.0;0.0;normal
00:33:21;878;1.30434581225;0.0;0.0250276198909;0.00116686114352;1.0;-0.0;0.0;0.0;normal
00:34:06;1032;1.61799174454;-0.000443725374518;0.0386115318001;0.000989119683482;1.0;-0.0;0.0;0.0;normal
00:34:51;975;1.50292561263;0.0;0.0429851484582;0.00104821802935;1.0;-0.0;0.0;0.0;normal
00:35:36;883;1.70620594526;0.0;0.0513474752557;0.00116009280742;1.0;-0.0;0.0;0.0;normal
00:36:21;917;1.69351804035;0.0;0.0542397315474;0.00111607142857;1.0;-0.0;0.0;0.0;normal
00:37:06;788;2.00315357664;0.0;0.0638407949469;0.0013037809648;1.0;-0.0;0.0;0.0;normal
00:37:51;808;1.63763566818;0.0;0.0505598430115;0.0012706480305;1.0;-0.0;0.0;0.0;normal
00:38:36;992;1.64215349884;0.0;0.045636456256;0.0010298661174;1.0;-0.0;0.0;0.0;normal
00:39:21;1038;1.72787302191;-0.00054606826348;0.0745989347711;0.000983284169125;1.0;-0.0;0.0;0.0;normal
00:40:06;1196;1.34901012029;-0.000504917990946;0.0527756012513;0.000851063829787;1.0;-0.0;0.0;0.0;normal
00:40:51;1186;1.31246489327;-0.000656374156206;0.0484237065395;0.000858369098712;1.0;-0.0;0.0;0.0;normal
