Time;Packets;CD;LLE;SampEn;rec;det;ent;trend;lam;label
00:01:07;1596;1.76522725364;0.000538764447669;0.0388668611102;0.000634920634921;1.0;-0.0;0.0;0.0;normal
00:01:52;1558;1.85005457937;0.000327998471967;0.045980194165;0.000650618087183;1.0;-0.0;0.0;0.0;normal
00:02:37;1486;1.74242058375;0.000109271587109;0.0550812171745;0.000682593856655;1.0;-0.0;0.0;0.0;normal
00:03:22;1442;1.48051202496;0.00137562574278;0.0383583286342;0.000703729767769;1.0;-0.0;0.0;0.0;normal
00:04:07;1339;1.54501631368;0.000741224572911;0.0390117465102;0.000758725341426;1.0;-0.0;0.0;0.0;normal
00:04:52;1268;1.47449479443;0.000451061332854;0.0356103647437;0.000801924619086;1.0;-0.0;0.0;0.0;normal
00:05:37;1213;1.47722430402;0.000683030486941;0.0348608844599;0.000838926174497;1.0;-0.0;0.0;0.0;normal
00:06:22;1110;2.50828124905;0.000339241089691;0.0521652327801;0.000918273645546;1.0;-0.0;0.0;0.0;normal
00:07:07;1072;2.2612693662;0.000682413168033;0.0447039145602;0.000951474785918;1.0;-0.0;0.0;0.0;normal
00:07:52;845;1.78261942622;0.0;0.056486314653;0.00121359223301;1.0;-0.0;0.0;0.0;normal
00:08:37;781;1.72698050699;0.0;0.0586064907864;0.00131578947368;1.0;-0.0;0.0;0.0;normal
00:09:22;689;1.6253667804;0.0;0.0699282862639;0.00149700598802;1.0;-0.0;0.0;0.0;normal
00:10:07;552;1.81623878768;0.0;0.10453576873;0.00188323917137;1.0;-0.0;0.0;0.0;normal
00:10:52;618;1.91575939879;0.0;0.100394182996;0.00167504187605;1.0;-0.0;0.0;0.0;normal
00:11:37;478;1.93844778763;0.0;0.074712738554;0.00218818380744;1.0;-0.0;0.0;0.0;normal
00:12:22;455;2.56108392084;0.0;0.123459254346;0.00230414746544;1.0;-0.0;0.0;0.0;normal
00:13:07;476;2.53169627356;0.0;0.146277608526;0.0021978021978;1.0;-0.0;0.0;0.0;normal
00:13:52;478;2.77030417732;0.0;0.085801068345;0.00218818380744;1.0;-0.0;0.0;0.0;normal
00:14:37;575;2.39021998261;0.0;0.133009088491;0.00180505415162;1.0;-0.0;0.0;0.0;normal
00:15:22;564;2.47336619814;0.0;0.125805437061;0.00184162062615;1.0;-0.0;0.0;0.0;normal
00:16:07;643;1.87810534693;0.0;0.118030301019;0.0016077170418;1.0;-0.0;0.0;0.0;normal
00:16:52;687;1.36409923335;0.0;0.0633564528676;0.0015015015015;1.0;-0.0;0.0;0.0;normal
00:17:37;624;1.36835469229;0.0;0.0542406633653;0.0016583747927;1.0;-0.0;0.0;0.0;normal
00:18:22;667;1.38512382133;0.0;0.0430089822711;0.0015479876161;1.0;-0.0;0.0;0.0;normal
00:19:07;654;1.6166334005;0.0;0.0707382013843;0.00157977883096;1.0;-0.0;0.0;0.0;normal
00:19:52;572;1.76658158446;0.0;0.0763405107784;0.00181488203267;1.0;-0.0;0.0;0.0;normal
00:20:37;759;1.4390922682;0.0;0.0558338191709;0.00135501355014;1.0;-0.0;0.0;0.0;normal
00:21:22;792;1.24826158644;0.0;0.0463082246511;0.00129701686122;1.0;-0.0;0.0;0.0;normal
00:22:07;681;1.13413852473;0.0;0.0366658745335;0.00151515151515;1.0;-0.0;0.0;0.0;normal
00:22:52;726;1.20940692712;0.0;0.0373579630871;0.00141843971631;1.0;-0.0;0.0;0.0;normal
00:23:37;505;1.55223806573;0.0;0.0916060697055;0.00206611570248;1.0;-0.0;0.0;0.0;normal
00:24:22;362;1.98180025252;0.0;0.0438255813527;0.00293255131965;1.0;-0.0;0.0;0.0;normal
00:25:07;400;1.45403052488;0.0;0.107853551374;0.00263852242744;1.0;-0.0;0.0;0.0;normal
00:25:52;336;2.276412994;0.0;0.111273210333;0.0031746031746;1.0;-0.0;0.0;0.0;normal
00:26:37;355;2.48773024768;0.0;0.133871210006;0.00299401197605;1.0;-0.0;0.0;0.0;normal
00:27:22;415;2.16416467241;0.0;0.149995334312;0.00253807106599;1.0;-0.0;0.0;0.0;normal
00:28:07;371;2.73720510221;0.0;0.167469868341;0.00285714285714;1.0;-0.0;0.0;0.0;normal
00:28:52;406;2.52373330421;0.0;0.118585480023;0.0025974025974;1.0;-0.0;0.0;0.0;normal
00:29:37;422;2.5966241937;0.0;0.134526420561;0.00249376558603;1.0;-0.0;0.0;0.0;normal
00:30:22;423;2.50138602906;0.0;0.0892630211831;0.00248756218905;1.0;-0.0;0.0;0.0;normal
00:31:07;482;2.03268321447;0.0;0.146789525884;0.00216919739696;1.0;-0.0;0.0;0.0;normal
